RelSpeed,InducedVertBreak,HorzBreak,SpinRate,Tilt,TaggedPitchType
93.80675,11.03768,18.07103,2107.699174,2.0,Fastball
86.74552,6.06457,21.0347,1741.235629,2.3,ChangeUp
86.39857,10.90249,16.73257,1850.671731,2.0,ChangeUp
95.1085,16.83343,13.8891,2204.752144,1.3,Fastball
95.66341,9.05603,14.60548,2286.546394,2.0,Fastball
95.12323,11.7619,18.53532,2293.404045,2.0,Fastball
95.10691,12.16009,20.78285,2342.1488,2.0,Fastball
95.85787,13.87202,15.67024,2290.730891,1.45,Fastball
93.82828,13.91784,15.77639,2113.102286,1.45,Fastball
90.97222,11.20292,-1.37992,2233.657798,11.45,Cutter
87.10795,12.5667,17.97068,1860.511383,2.0,ChangeUp
90.68689,12.37532,1.39799,2240.47924,12.15,Cutter
95.76625,14.48056,17.26418,2190.253007,1.45,Fastball
94.16292,11.593,16.61698,2229.84493,2.0,Fastball
94.77333,12.21745,19.61615,2241.811292,2.0,Fastball
85.74991,9.78422,17.75958,1849.4702,2.15,ChangeUp
94.59052,15.16887,14.49331,2247.483438,1.3,Fastball
95.34971,18.08725,15.88717,2271.276263,1.3,Fastball
86.94433,10.07316,17.59115,1882.891862,2.0,ChangeUp
85.08006,6.67248,21.87005,1876.007173,2.3,ChangeUp
93.83471,12.73072,16.87505,2215.647808,1.45,Fastball
93.93177,13.89619,17.15836,2166.748515,1.45,Fastball
94.30112,11.16532,16.26765,2188.532251,2.0,Fastball
94.5781,15.01379,18.25906,2204.446847,1.45,Fastball
94.56113,14.05394,18.16233,2275.983737,1.45,Fastball
85.39257,10.34367,18.48009,1897.436762,2.15,ChangeUp
92.59639,10.72115,18.87017,2195.863098,2.0,Fastball
95.23451,15.58863,12.88347,2175.84709,1.3,Fastball
93.32051,11.17709,16.94343,2267.133702,2.0,Fastball
95.00213,21.72875,9.07233,2128.731013,12.45,Fastball
95.75588,10.00044,17.23103,2203.703184,2.0,Fastball
94.02178,10.68528,17.24052,2188.058225,2.0,Fastball
93.81162,11.78453,17.94458,2173.729781,2.0,Fastball
93.88606,12.58898,17.36843,2140.672564,2.0,Fastball
94.10581,12.75064,17.9134,2148.217411,2.0,Fastball
95.33836,11.98918,15.21395,2174.388043,1.45,Fastball
94.20835,10.96166,17.72682,2225.274719,2.0,Fastball
84.60021,13.27816,16.35017,1721.962127,1.45,ChangeUp
89.93792,6.20319,3.59929,2176.893033,1.15,Cutter
83.67705,13.32623,17.94863,1788.409427,2.0,ChangeUp
83.20043,15.18367,17.53962,1868.13822,1.45,ChangeUp
89.85803,8.80792,1.36717,2067.361874,12.15,Cutter
95.0754,15.90808,16.5921,2185.564591,1.3,Fastball
83.65304,13.50331,-8.04559,2005.06991,11.0,Cutter
88.69379,13.82568,-11.36146,2056.770369,10.3,Fastball
73.71401,1.95386,7.19874,2053.85403,3.0,Slider
75.7208,4.47681,6.42681,2087.293474,2.15,Slider
88.54804,12.43784,-12.2243,1985.394091,10.3,Fastball
89.37061,9.95532,-10.73867,2070.544344,10.15,Fastball
81.07063,5.61721,-8.72749,1425.947688,9.45,ChangeUp
89.86246,8.4578,-14.98343,2049.669236,9.45,Fastball
90.82052,9.08441,-16.90536,2119.141597,9.45,Fastball
91.61587,11.27989,-12.84489,2136.314687,10.15,Fastball
80.85715,0.84673,-13.03501,1365.779061,9.0,ChangeUp
80.67279,5.53492,-11.73197,1340.932871,9.45,ChangeUp
75.99477,2.54228,8.23461,2119.841538,2.45,Slider
76.49088,1.35146,9.28489,2182.885669,3.0,Slider
78.15554,5.95339,7.42847,2256.219778,2.0,Slider
75.273,6.11792,9.44729,2328.396929,2.15,Slider
77.82595,4.12028,4.12429,2037.48933,2.0,Slider
76.23696,-0.27283,11.29115,2076.95996,3.15,Slider
89.71092,19.41371,-12.32733,2034.192505,10.45,Fastball
79.36568,4.50268,-15.60395,1296.23758,9.15,ChangeUp
89.17924,14.64115,-16.77158,2085.202691,10.15,Fastball
87.80233,15.80328,-18.83655,2028.498813,10.15,Fastball
90.01437,17.71922,-12.92757,1943.846711,10.45,Fastball
91.42335,19.08379,-12.79359,2116.13743,10.45,Fastball
77.39002,-0.70882,11.93831,2175.637739,3.3,Slider
77.15896,1.8176,10.32386,2147.994928,3.0,Slider
91.45291,17.63914,-14.45607,2047.354605,10.3,Fastball
90.62306,9.62012,-15.82237,2097.831344,10.0,Fastball
89.99886,9.52367,-17.7108,2116.68606,9.45,Fastball
91.26182,10.20571,-18.80875,2190.591762,9.45,Fastball
91.08895,17.21194,-10.89253,2064.534826,10.45,Fastball
89.65461,15.07052,-12.19386,1964.042343,10.3,Fastball
90.03537,14.07855,-14.08481,1960.230582,10.3,Fastball
90.38389,12.62426,-19.47025,2055.141945,10.0,Fastball
90.35399,13.06902,-15.72308,1916.956774,10.15,Fastball
92.04905,10.63375,-11.84158,2121.927371,10.15,Fastball
77.4585,0.09465,9.94146,2207.36439,3.15,Slider
90.25733,16.75969,-9.97319,2086.437609,11.0,Fastball
83.53723,8.47961,-2.95984,2052.99184,11.15,Cutter
77.34501,2.17,6.06473,2102.184826,2.45,Slider
91.11966,14.69107,-7.28221,2101.665817,11.0,Fastball
89.95339,15.00402,-14.75556,2020.578798,10.3,Fastball
89.98375,9.30615,-16.77485,2086.081601,9.45,Fastball
76.70242,3.0174,4.76296,2047.349397,2.3,Slider
89.20967,11.43792,-12.37418,1910.956863,10.15,Fastball
76.02871,9.31812,5.87465,2104.032858,1.15,Slider
89.91187,6.4363,-16.33741,2043.153728,9.3,Fastball
90.95446,16.78009,-10.46843,2063.811346,10.45,Fastball
90.09345,9.26339,-17.43591,1934.522137,9.45,Fastball
90.89633,7.05886,-17.14048,2011.579558,9.45,Fastball
91.55351,13.2106,-16.79808,1989.746245,10.15,Fastball
89.122,15.2465,-16.94883,2012.667736,10.15,Fastball
89.09512,16.75714,-14.46595,2108.324871,10.3,Fastball
88.85262,18.63292,-12.93887,2078.415517,10.45,Fastball
89.61946,15.18749,-19.31899,2152.907847,10.15,Fastball
90.4073,13.76453,-14.13158,2069.402064,10.15,Fastball
88.68931,13.41182,-14.49572,2006.578275,10.15,Fastball
75.66663,3.83398,6.17296,2268.273619,2.15,Slider
75.42792,3.07292,10.2913,2279.243457,2.45,Slider
79.0769,-0.34992,4.34378,2111.832518,3.45,Slider
75.54471,1.19382,5.63914,2246.998337,3.15,Slider
76.56597,5.43965,3.27524,2071.595143,1.3,Slider
89.70687,9.01315,-17.64403,2130.572126,9.45,Fastball
90.56166,17.65158,-8.55705,2097.7289,11.0,Fastball
81.63814,7.90752,-13.20162,1415.096257,9.45,ChangeUp
80.36369,2.42366,-12.09666,1421.568642,9.15,ChangeUp
89.53284,13.1256,-17.38576,2010.121255,10.15,Fastball
81.15036,7.73213,-13.91914,1316.353141,9.45,ChangeUp
88.17909,6.00902,-17.30564,1908.40034,9.3,Fastball
84.88177,-2.37929,-3.09831,2713.305816,7.15,Slider
84.07481,-2.58106,-3.2848,2639.563208,7.15,Slider
90.60657,17.29501,6.8717,2585.158173,12.45,Fastball
82.2571,12.37363,4.73528,2337.579754,12.45,Slider
82.54624,12.82075,5.13362,2422.650764,12.45,Slider
88.82075,9.90284,-17.95973,2026.619952,9.45,Fastball
89.42533,13.25005,-14.55316,1944.892294,10.15,Fastball
90.26666,8.84776,-15.68891,1988.981998,9.45,Fastball
89.99226,10.95327,-15.86206,1945.297431,10.0,Fastball
79.27871,4.22717,2.08961,2043.930834,1.15,Slider
75.7436,4.3454,5.79457,2160.863653,2.15,Slider
90.86463,10.55658,-20.15631,2131.45295,9.45,Fastball
78.77641,2.74681,6.94382,2036.867085,2.45,Slider
76.03523,3.65563,9.11808,2143.211854,2.3,Slider
88.91187,14.26005,-14.34843,1990.669357,10.3,Fastball
77.01647,1.15575,7.29374,2044.455399,3.15,Slider
89.39791,12.48603,-14.28209,2051.602262,10.15,Fastball
87.47391,22.14919,-8.09693,2095.816182,11.15,Fastball
87.70451,22.25631,-9.72989,2121.309868,11.15,Fastball
88.32503,15.59217,-7.29508,2294.759263,11.0,Fastball
87.57173,19.98371,-13.23709,2218.349372,10.45,Fastball
87.34502,19.39304,-11.41032,2246.610763,11.0,Fastball
87.10762,21.203,-8.60044,2220.069569,11.15,Fastball
87.29644,17.79977,-8.97162,2224.052874,11.0,Fastball
87.82332,19.81694,-7.30445,2218.385757,11.15,Fastball
87.62731,17.74619,-3.96583,2205.537967,11.3,Fastball
87.15757,19.43304,-12.71505,2177.894052,10.45,Fastball
75.86643,-0.50894,9.06678,2340.468352,3.3,Slider
87.32411,22.13867,-9.13745,2188.439365,11.15,Fastball
80.70376,8.47796,-15.86213,1725.268419,9.45,ChangeUp
81.82157,7.6428,-18.43899,1822.007458,9.3,ChangeUp
80.88268,11.87001,-14.7891,1742.862419,10.15,ChangeUp
80.83837,10.54323,-17.28253,1717.499497,10.0,ChangeUp
81.4334,14.0152,-15.61666,1858.833845,10.15,ChangeUp
88.0581,22.53631,-9.54237,2264.246187,11.15,Fastball
87.23855,22.2667,-11.77784,2224.385025,11.0,Fastball
88.17627,22.53017,-13.66225,2210.574255,11.0,Fastball
86.39099,18.72737,-17.14383,2198.673209,10.3,Fastball
87.98258,22.72926,-6.13386,2215.188081,11.3,Fastball
88.38673,20.46123,-11.05989,2198.940536,11.0,Fastball
80.33736,13.44048,-16.28363,1795.818087,10.15,ChangeUp
80.73863,6.88296,-12.08229,1801.617836,9.45,ChangeUp
79.43215,7.88835,-14.27044,1771.598125,9.45,ChangeUp
86.48239,19.73052,-11.25705,2157.677549,11.0,Fastball
87.86932,18.43607,-9.80323,2121.328604,11.0,Fastball
80.53721,10.84942,-14.91702,1709.314749,10.0,ChangeUp
81.77196,12.03052,-21.21718,1859.077764,9.45,ChangeUp
87.2166,21.44371,-9.05508,2247.630972,11.15,Fastball
87.24324,22.62592,-10.45449,2222.10166,11.15,Fastball
88.08288,21.45686,-8.06567,2277.209519,11.15,Fastball
90.51955,22.44304,-8.35272,2198.94516,11.15,Fastball
88.21826,26.15053,-7.29855,2200.791054,11.3,Fastball
77.87561,2.39177,5.57933,2254.159506,2.45,Slider
86.40933,21.40375,-10.16567,2258.154933,11.0,Fastball
85.97824,23.14186,-11.4852,2150.833473,11.0,Fastball
86.58023,18.19206,-5.39626,2056.786894,11.3,Fastball
87.55681,21.69379,-6.22067,2180.267707,11.3,Fastball
87.57674,27.06891,-6.95221,2227.952661,11.3,Fastball
87.49907,21.79233,-10.903,2184.251037,11.0,Fastball
78.8934,5.25359,6.84162,2288.975546,2.0,Slider
76.48053,-0.39551,7.71701,2236.197727,3.3,Slider
88.45775,20.84879,-9.79264,2235.411773,11.0,Fastball
86.84028,18.67501,-10.25501,2109.96881,11.0,Fastball
80.81613,9.90587,-17.33729,1778.850169,9.45,ChangeUp
80.30608,10.97036,-15.92028,1716.274467,10.0,ChangeUp
80.68839,11.93965,-16.35788,1707.458261,10.0,ChangeUp
80.56049,11.33772,-17.72745,1769.804671,10.0,ChangeUp
86.55379,20.33107,-8.31327,2135.376762,11.15,Fastball
79.39281,16.16863,-12.36351,1767.017425,10.45,ChangeUp
86.40506,24.24966,-7.99276,2211.882176,11.15,Fastball
75.6519,2.70335,5.40233,2297.252398,2.3,Slider
91.91996,18.38391,8.76217,2368.845852,1.0,Fastball
80.31377,-15.23796,-7.70178,2589.389346,6.45,Curveball
80.60003,-19.01918,-8.34426,2601.252789,6.45,Curveball
92.19447,20.43407,4.38906,2433.479055,12.3,Fastball
87.63821,18.67781,-10.94284,2211.196534,11.0,Fastball
88.11836,22.14415,-8.61666,2287.501924,11.15,Fastball
80.44884,4.3087,6.69382,2370.12828,2.15,Slider
87.75378,18.82942,-12.81099,2200.002498,10.45,Fastball
90.85327,21.4434,11.36099,2364.744372,1.0,Fastball
78.51124,12.85099,19.95659,2257.230551,2.0,ChangeUp
78.18139,7.66559,23.02356,2294.785156,2.3,ChangeUp
89.77001,20.60926,14.42347,2388.755201,1.15,Fastball
78.91112,14.6304,20.69489,2187.270268,2.0,ChangeUp
79.19946,10.07701,19.36096,2241.570173,2.15,ChangeUp
90.93169,20.1021,10.45221,2379.987793,1.0,Fastball
90.48371,19.81958,9.97934,2360.008124,1.0,Fastball
80.83072,13.10918,19.81107,2381.59847,2.0,ChangeUp
90.93685,22.94623,10.72819,2212.198737,1.0,Fastball
77.37096,-12.77154,-17.69462,3011.739655,7.45,Curveball
77.19307,-14.52442,-14.98702,2868.609491,7.3,Curveball
77.45779,-15.78139,-16.48312,2788.097016,7.3,Curveball
76.08488,-15.75446,-17.05032,2869.595304,7.3,Curveball
81.77123,3.15492,-1.75016,2540.092878,10.3,Slider
89.80332,16.51481,12.99355,2263.952423,1.15,Fastball
76.70384,-21.82887,-12.23453,2849.074784,7.0,Curveball
77.3525,-16.89658,-14.0391,2895.106634,7.15,Curveball
79.45727,8.15256,24.56867,2322.032463,2.3,ChangeUp
89.21621,18.08859,10.96753,2412.4642,1.0,Fastball
88.74172,20.91135,10.63331,2354.131821,1.0,Fastball
80.90108,4.25788,1.23606,2383.547145,12.45,Slider
90.36028,18.24466,10.21961,2354.786691,1.0,Fastball
76.93452,-19.17631,-12.51867,2939.046785,7.0,Curveball
91.0355,22.35249,6.59922,2517.330737,12.3,Fastball
80.74722,15.18658,20.4919,2387.424322,2.0,ChangeUp
90.86639,20.35537,12.89827,2474.255256,1.15,Fastball
76.63022,-19.06607,-15.38048,2850.386278,7.15,Curveball
90.67354,19.62867,9.51697,2379.881776,1.0,Fastball
76.16744,-20.86131,-13.29977,2872.96473,7.0,Curveball
76.20294,-12.35158,-17.73194,2978.574489,7.45,Curveball
90.89318,21.80895,14.66024,2448.020799,1.15,Fastball
77.14483,-20.79706,-11.29776,2921.347133,7.0,Curveball
77.13945,-11.99729,-16.61572,2848.412989,7.45,Curveball
90.57408,19.92887,11.95548,2367.484624,1.0,Fastball
79.91295,16.04891,18.37296,2231.014785,1.45,ChangeUp
89.52856,20.89651,8.31634,2418.32864,12.45,Fastball
77.34348,9.50689,18.27151,2161.173254,2.15,ChangeUp
89.54664,18.44021,6.43091,2352.630271,12.45,Fastball
76.55996,-10.56654,-16.23808,2884.760923,7.45,Curveball
76.80178,-11.77658,-15.93536,2969.99849,7.45,Curveball
89.52201,17.63804,12.77422,2338.352081,1.15,Fastball
78.36568,11.85658,17.5806,2365.561907,2.0,ChangeUp
89.65761,23.79155,8.46993,2396.006802,12.45,Fastball
76.67961,-18.56454,-11.59745,2931.750145,7.0,Curveball
74.9269,-10.89398,-18.37166,2799.731231,7.45,Curveball
88.23235,16.91084,11.9093,2214.083024,1.15,Fastball
75.60433,-18.3284,-9.42615,2869.841642,6.45,Curveball
76.55637,-17.20343,-11.68934,2933.665584,7.0,Curveball
88.60378,21.55859,10.18879,2335.752961,1.0,Fastball
76.06836,-11.34497,-15.96418,2869.199329,7.45,Curveball
76.33424,-14.81556,-10.4604,2847.781675,7.0,Curveball
77.1522,-20.79938,-9.98146,2958.880936,6.45,Curveball
88.92741,21.79714,6.39874,2350.399874,12.3,Fastball
75.39639,-12.15886,-15.62977,2797.627008,7.3,Curveball
77.94355,14.88934,20.76895,2278.735603,2.0,Curveball
77.15642,15.92084,20.18013,2288.303289,1.45,ChangeUp
77.05148,13.27768,19.1845,2347.979417,2.0,ChangeUp
78.03745,14.90174,19.84875,2259.923971,2.0,ChangeUp
75.80467,-14.6467,-13.87343,2978.620244,7.15,Curveball
76.25454,-18.04418,-13.39442,2941.22864,7.15,Curveball
76.94057,-16.47123,-16.79143,3032.105568,7.3,Curveball
89.85613,21.69289,11.39241,2461.095731,1.0,Fastball
78.69856,17.17615,19.61099,2436.334596,1.45,ChangeUp
76.98371,-18.77666,-19.38418,3016.327243,7.3,Curveball
89.6217,18.99473,11.21068,2344.212133,1.0,Fastball
89.47168,20.10989,10.03123,2367.22174,1.0,Fastball
89.22182,20.54584,11.67957,2349.081005,1.0,Fastball
88.08311,20.47261,13.28686,2287.154494,1.15,Fastball
75.51785,-17.70064,-9.40934,2763.116696,6.45,Curveball
88.14993,21.05107,11.34532,2250.075563,1.0,Fastball
89.88055,19.36466,8.13229,2380.006043,12.45,Fastball
88.25441,16.91375,14.6006,2232.345073,1.3,Fastball
88.27098,21.17489,11.70138,2309.564487,1.0,Fastball
75.37409,-11.01339,-15.67158,2924.789779,7.45,Curveball
88.54722,18.57347,10.6919,2263.103639,1.0,Fastball
77.17644,-17.75682,-9.51646,3020.567639,6.45,Curveball
88.34017,21.17918,5.28048,2324.198134,12.3,Fastball
88.71578,18.69903,10.81886,2284.811102,1.0,Fastball
88.56574,20.21241,14.6682,2398.463421,1.15,Fastball
88.37915,19.63757,12.19406,2447.816945,1.0,Fastball
89.3447,20.79064,14.07867,2356.920121,1.15,Fastball
88.13704,18.15568,12.45422,2250.579389,1.15,Fastball
85.59432,1.11591,-2.86516,2794.402563,8.45,Slider
85.50726,1.7039,-9.62189,2731.578668,9.0,Slider
91.18035,18.86867,4.23969,2563.653859,12.3,Fastball
85.96566,-3.68788,-4.33008,2642.650935,7.15,Slider
84.584,-2.99949,-2.64358,2630.128897,7.0,Slider
83.85348,2.73307,-5.69611,2673.553566,9.3,Slider
85.57847,0.06382,-4.85878,2754.95771,8.3,Slider
84.38321,2.60075,-5.73536,2508.0361,9.3,Slider
84.69845,-5.26933,-5.38276,2793.053692,7.15,Slider
84.86005,-0.90508,-1.98284,2767.718648,7.3,Slider
91.41944,18.47907,17.9056,2424.894226,1.3,Fastball
85.85781,-4.44296,-9.62863,2899.805582,8.0,Slider
91.70537,18.00721,14.12363,2458.045126,1.15,Fastball
86.58832,-3.31878,-4.98437,2895.647375,7.3,Slider
86.47461,-4.06449,-4.23961,2845.270586,7.15,Slider
86.51881,-5.17992,-6.39032,2853.59648,7.3,Slider
91.33982,19.48934,14.03894,2354.555089,1.15,Fastball
84.30868,-4.25622,-5.94347,2746.327302,7.3,Slider
90.84885,21.85415,10.60075,2582.515181,1.0,Fastball
84.98942,-2.00693,-4.52154,2674.857539,7.45,Slider
91.16917,17.20048,14.69942,2465.426995,1.3,Fastball
85.6366,2.99768,-0.91874,2723.658878,11.0,Slider
90.57913,18.66674,14.89457,2475.803714,1.15,Fastball
89.97538,18.96863,13.42233,2500.077996,1.15,Fastball
90.07007,14.73371,17.79493,2324.673586,1.45,Fastball
85.08865,-4.67091,-6.53681,2707.828553,7.3,Slider
84.54253,0.91606,-3.73394,2967.134081,8.45,Slider
89.15791,24.77741,-5.95335,2218.744407,11.3,Fastball
88.20515,23.44722,-8.93272,2189.510535,11.15,Fastball
88.09462,18.24406,-11.86532,2290.800777,10.45,Fastball
88.99808,18.5254,-9.18619,2317.26842,11.0,Fastball
88.91057,18.84009,-12.42816,2146.424575,10.45,Fastball
88.55618,18.88836,-14.17737,2226.549123,10.45,Fastball
88.7591,20.29064,-7.01083,2339.716671,11.15,Fastball
88.50199,20.69324,-9.2654,2348.887654,11.15,Fastball
88.18484,20.86174,-10.08666,2382.881623,11.0,Fastball
84.51197,13.27709,4.5061,2360.769709,12.45,Slider
79.18364,5.91575,7.47248,2444.791557,2.0,Slider
89.98278,19.89576,-11.0089,2343.481092,11.0,Fastball
81.99375,7.70591,3.64555,2301.300185,1.0,Slider
88.66198,20.23399,-8.77902,2329.131037,11.15,Fastball
89.91095,20.77426,-9.86843,2413.94153,11.0,Fastball
89.09369,18.53174,-11.17123,2340.275135,11.0,Fastball
88.48851,22.27426,-10.64123,2297.411646,11.0,Fastball
88.46361,19.38848,-10.4613,2289.53528,11.0,Fastball
83.0508,8.66245,-15.72485,1616.22835,9.45,ChangeUp
82.53176,11.95552,-12.67851,1754.471379,10.15,ChangeUp
88.71232,20.15603,-8.91138,2349.207937,11.15,Fastball
82.06505,11.76749,-12.72406,1598.41583,10.15,ChangeUp
79.69571,6.70658,7.97575,2408.650711,2.0,Slider
81.18584,12.79068,-15.69887,1653.271272,10.15,ChangeUp
82.98563,9.12792,4.63937,2286.32928,1.0,Slider
88.94964,22.00852,-9.2613,2391.283246,11.15,Fastball
87.9019,22.88056,-9.498,2358.936293,11.15,Fastball
87.80126,21.41517,-11.36383,2334.408056,11.0,Fastball
86.15535,20.44828,-10.52284,2188.147923,11.0,Fastball
86.84855,20.64639,-10.86158,2319.44346,11.0,Fastball
86.79076,19.62229,-11.72044,2378.863134,11.0,Fastball
87.61112,19.43698,-13.69611,2353.963862,10.45,Fastball
87.96526,19.41159,-10.1593,2231.535985,11.0,Fastball
87.96307,19.70588,-11.87453,2245.675604,11.0,Fastball
83.78474,14.6306,-14.82154,1704.734837,10.3,ChangeUp
88.2412,19.27572,-12.0093,2220.56069,11.0,Fastball
86.11477,19.5008,-10.07961,2254.442741,11.0,Fastball
85.98057,19.48328,-12.37599,2268.795962,10.45,Fastball
87.56516,21.44714,-9.9139,2272.956197,11.0,Fastball
86.56214,21.87104,-13.51572,2295.209021,11.0,Fastball
86.18337,20.71891,-13.76414,2285.948595,10.45,Fastball
82.92276,13.1632,1.07768,2340.320004,12.15,Slider
87.63971,21.64273,-13.78379,2336.07485,10.45,Fastball
86.90941,21.33371,-7.29063,2358.880991,11.15,Fastball
80.94768,0.39579,8.2402,2225.954082,3.15,Slider
88.96449,11.73209,-17.00214,2052.862285,10.0,Fastball
80.94082,-0.32669,14.05135,2197.761727,3.15,Slider
81.21127,-3.16106,14.83536,2223.869368,3.3,Slider
87.98546,17.67284,9.75934,2163.570363,1.0,Fastball
84.47661,10.41166,1.43331,2207.267748,12.15,Fastball
86.34864,16.20942,0.1098,2263.294728,12.0,Fastball
81.22397,6.94323,17.74836,1279.978921,2.3,ChangeUp
90.9804,14.59501,13.228,1947.358883,1.3,Fastball
78.71019,4.49701,5.19717,2294.032497,2.0,Slider
75.76774,6.36595,7.93457,2060.715105,2.0,Slider
87.9228,13.85922,-20.14611,1976.436057,10.0,Fastball
75.51781,3.06473,8.09745,2163.684866,2.45,Slider
92.2001,19.50407,-9.38615,2273.988864,11.0,Fastball
91.95244,18.91119,-10.06193,2250.234834,11.0,Fastball
87.73113,10.68312,1.89126,2249.602676,12.15,Fastball
82.18988,4.69311,12.75709,2405.062301,2.3,Slider
87.15663,10.22386,2.55929,2178.629924,12.3,Fastball
90.50394,18.25509,-9.6467,2056.325604,11.0,Fastball
90.88449,19.3047,-8.79162,2161.907864,11.15,Fastball
90.87984,14.54765,-12.62772,2063.230978,10.3,Fastball
78.42369,1.03268,16.12343,2372.633568,3.0,Slider
91.56492,17.18572,-4.40819,2156.719927,11.3,Fastball
84.38923,12.81631,-9.33772,1569.337707,10.45,ChangeUp
84.8446,11.21426,-10.89335,1594.129078,10.3,ChangeUp
91.10714,16.51698,-9.97516,2209.269884,11.0,Fastball
86.40459,6.728,0.41618,2375.662144,12.15,Slider
86.26998,10.32071,-1.54374,2326.944215,11.45,Slider
79.02863,8.65867,8.61949,2438.455074,1.45,Slider
77.60251,6.13382,14.69158,2372.504888,2.3,Slider
76.68671,-0.21476,14.57635,2301.665318,3.15,Slider
91.22009,18.2254,-10.18304,2240.435282,11.0,Fastball
79.35841,-0.76012,9.87666,2089.405293,3.3,Slider
91.83745,18.92607,-11.93457,2380.09183,10.45,Fastball
79.94894,-4.99299,19.48296,2172.110127,3.45,Slider
90.08222,14.31985,-6.36815,2057.528887,11.15,Fastball
91.15388,16.77678,-9.03993,2162.300466,11.0,Fastball
84.65328,11.75154,-13.15989,1629.315515,10.15,ChangeUp
80.28184,5.09646,11.06056,2246.351851,2.3,Slider
91.32817,16.94863,-11.57886,2201.396338,10.45,Fastball
92.1786,14.03902,-9.99646,2297.404248,10.45,Fastball
92.09103,15.31654,-7.89099,2211.121264,11.0,Fastball
83.89047,8.97599,-15.55564,1470.473929,10.0,ChangeUp
84.77119,11.22233,-18.92462,1573.280958,10.0,ChangeUp
91.85642,19.73225,-9.97725,2303.255527,11.0,Fastball
83.43284,13.19804,-11.83386,1496.193592,10.3,ChangeUp
79.08374,-0.63787,13.2045,2329.433175,3.15,Slider
79.65395,-11.73457,6.97989,2094.634398,5.0,Curveball
79.75201,2.98122,1.10347,2112.294624,1.45,Slider
80.02915,-0.81713,14.90887,2139.191008,3.15,Slider
